Fecha Actual,Codigo Marzam,Descripcion,Precio Farmacia,Precio Publico,% IVA,% IEPS,Impuesto 3,Tipo de Producto,Laboratorio,Clasificacion Fiscal,Descripcion Terapeutica,Sustancia Activa,Refrigerado,Controlado,Codigo de Barras,Unidad de Venta,Fecha de Caducidad,Grupo SSA,Accion Sobre Articulo,Pzas. Empaque Original,Descuento Comercial %,Codigo SAT, Unidad SAT,Contador
20180307,003400965,GABAPENTINA 400MG CAPS C15              ,0000066.32,0000280.00,000.00,000.00,000.00,ET,PSICOFARMA  S.A.DE C.V.                 ,N ,Analg?sicos No Narc?ticos Anti          ,GABAPENTINA                             , , ,7501384541620,PZA,19000101,4 ,C,0001,000.00,51141517  , H87,03570
20180307,001255629,GABAPENTINA ELI 300MG CAP C15           ,0000099.86,0000332.85,000.00,000.00,000.00,ET,LANDSTEINER SCIENTIFIC  S.A.            ,N ,Estomatol?gicos                         ,GABAPENTINA                             , , ,7502247370845,PZA,19000101,4 ,C,0001,000.00,51141517  , H87,03571
20180307,001203001,GABIROL 100MG CAP C14                   ,0000144.14,0000217.44,000.00,000.00,000.00,ET,PRODUCTOS FARMACEUTICOS S.A. D          ,F ,Antigripales Excl  Antiinfecci          ,RIMANTADINA CLORHIDRATO DE              , , ,7501088507854,PZA,19000101,4 ,C,0010,000.00,51102313  , H87,03572
20180307,001203003,GABIROL ORAL SOL 120ML                  ,0000165.96,0000251.18,000.00,000.00,000.00,ET,PRODUCTOS FARMACEUTICOS S.A. D          ,F ,Antigripales Excl  Antiinfecci          ,RIMANTADINA CLORHIDRATO DE              , , ,7501088507878,PZA,19000101,4 ,C,0010,000.00,51102313  , H87,03573
20180307,001203002,GABIROL PED SOL 30ML                    ,0000153.60,0000231.73,000.00,000.00,000.00,ET,PRODUCTOS FARMACEUTICOS S.A. D          ,F ,Antigripales Excl  Antiinfecci          ,RIMANTADINA CLORHIDRATO DE              , , ,7501088507861,PZA,19000101,4 ,C,0010,000.00,51102313  , H87,03574
20180307,001203503,GABOTOL 150MG CAP C14                   ,0000294.36,0000372.61,000.00,000.00,000.00,ET,NOVOPHARM S.A. DE C.V.                  ,N ,Antiepil?pticos                         ,PREGABALINA                             , , ,7500225625550,PZA,19000101,4 ,C,0010,000.00,51181700  , H87,03575
20180307,001203504,GABOTOL 150MG CAP C28                   ,0000588.79,0000745.30,000.00,000.00,000.00,ET,NOVOPHARM S.A. DE C.V.                  ,N ,Antiepil?pticos                         ,PREGABALINA                             , , ,7500225625567,PZA,19000101,4 ,C,0010,000.00,51181700  , H87,03576
20180307,001203501,GABOTOL 75MG CAP C14                    ,0000187.19,0000236.96,000.00,000.00,000.00,ET,NOVOPHARM S.A. DE C.V.                  ,N ,Antiepil?pticos                         ,PREGABALINA                             , , ,7500225625536,PZA,19000101,4 ,C,0010,000.00,51181700  , H87,03577
20180307,001203502,GABOTOL 75MG CAP C28                    ,0000374.39,0000473.91,000.00,000.00,000.00,ET,NOVOPHARM S.A. DE C.V.                  ,N ,Antiepil?pticos                         ,PREGABALINA                             , , ,7500225625543,PZA,19000101,4 ,C,0010,000.00,51181700  , H87,03578
20180307,001204007,GADITAL 150MG CAP C16                   ,0000245.18,0000299.00,000.00,000.00,000.00,MC,ITALMEX  S.A.                           ,B ,Antigripales Excl  Antiinfecci          ,GUAIFENESINA                            , , ,7501390910861,PZA,19000101,7 ,C,0010,001.01,51161800  , H87,03579
20180307,001204005,GADITAL AD 200MG SOL AMP C3             ,0000245.18,0000299.00,000.00,000.00,000.00,ET,ITALMEX  S.A.                           ,B ,Expectorantes                           ,GUAIFENESINA                            , , ,7501390910809,PZA,19000101,4 ,C,0010,001.01,51161800  , H87,03580
20180307,001204006,GADITAL PED 100MG SOL AMP C3            ,0000245.18,0000299.00,000.00,000.00,000.00,ET,ITALMEX  S.A.                           ,B ,Expectorantes                           ,GUAIFENESINA                            , , ,7501390910823,PZA,19000101,4 ,C,0010,001.01,51161800  , H87,03581
20180307,001208001,GALACTUS 100UI/ML FCO AMP 10ML          ,0000776.08,0000952.24,000.00,000.00,000.00,ET,LABORATORIOS PISA S.A. DE C.V.          ,B ,Insulinas Humanas + Analogos            ,INSULINA GLARGINA                       ,R, ,7501125167218,PZA,19000101,4 ,C,0010,001.01,51181500  , H87,03582
20180307,003400229,GALBAX 150MG CAP C28                    ,0000178.95,0000747.04,000.00,000.00,000.00,ET,LANDSTEINER SCIENTIFIC  S.A.            ,N ,Antiepil?pticos                         ,PREGABALINA                             , , ,7502247373488,PZA,19000101,4 ,C,0001,000.00,51141534  , H87,03583
20180307,001209001,GALDIONE 20MG CPR C30                   ,0000978.13,0001565.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Agentes Antirreum?ticos Espec?          ,LEFLUNOMIDA                             , , ,7502216803237,PZA,19000101,4 ,C,0010,000.00,51201500  , H87,03584
20180307,001208801,GALEDOL 100MG GRAG C20                  ,0000359.06,0000457.41,000.00,000.00,000.00,ET,PROBIOMED  S.A. DE C.V.                 ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7502213140847,PZA,19000101,4 ,C,0001,001.01,51142104  , H87,03585
20180307,001208802,GALEDOL 25MG AMP 3ML C2                 ,0000130.60,0000166.38,000.00,000.00,000.00,ET,PROBIOMED  S.A. DE C.V.                 ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7502213144111,PZA,19000101,4 ,C,0010,001.01,51142104  , H87,03586
20180307,001208804,GALEDOL 50MG TAB EFERV C10              ,0000228.49,0000291.06,000.00,000.00,000.00,ET,PROBIOMED  S.A. DE C.V.                 ,B ,Antirreum?ticos No Esteroides           ,DICLOFENACO SODICO                      , , ,7502213141820,PZA,19000101,4 ,C,0010,001.01,51142104  , H87,03587
20180307,001209603,GALVUS 50MG CPR C28                     ,0000351.67,0000506.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501124819385,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03588
20180307,001209604,GALVUS 50MG CPR C56                     ,0000688.75,0000991.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501124819392,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03589
20180307,001209606,GALVUS MET 50/1000MG CPR C30            ,0000415.61,0000598.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501094916985,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03590
20180307,001209607,GALVUS MET 50/500MG CPR C30             ,0000415.61,0000598.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501094917029,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03591
20180307,001209608,GALVUS MET 50/500MG CPR C60             ,0000821.49,0001182.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501094917036,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03592
20180307,001209609,GALVUS MET 50/850MG CPR C30             ,0000415.61,0000598.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501094917005,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03593
20180307,001209605,GALVUS MET 50/850MG CPR C60             ,0000821.49,0001182.00,000.00,000.00,000.00,ET,SIEGFRIED RHEIN S.A. DE C.V.            ,F ,Antidiab?ticos Orales                   ,VILDAGLIPTINA                           , , ,7501094917012,PZA,19000101,4 ,C,0010,000.00,51181500  , H87,03594
20180307,001210501,GAMO 20MG TAB C14                       ,0000456.40,0000652.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Antiulcerosos                           ,PANTOPRAZOL                             , , ,7501070602178,PZA,19000101,4 ,C,0010,000.00,51171900  , H87,03595
20180307,001210601,GANFORTI SOL 3ML                        ,0000902.30,0001098.41,000.00,000.00,000.00,ET,ALLERGAN  S.A. DE C.V.                  ,B ,Mi?ticos+Antiglaucoma                   ,BIMATOPROST                             , , ,7501201400635,PZA,19000101,4 ,C,0001,001.01,51241100  , H87,03596
20180307,001210602,GANFORTI UD SOL 0 03/05% 0 4ML          ,0000936.50,0001140.05,000.00,000.00,000.00,ET,ALLERGAN  S.A. DE C.V.                  ,B ,Mi?ticos+Antiglaucoma                   ,BIMATOPROST                             , , ,7501201401298,PZA,19000101,4 ,C,0001,001.01,51241100  , H87,03597
20180307,001210402,GANGLIOSIDE 10MG TAB C20                ,0000217.24,0000335.25,000.00,000.00,000.00,ET,ARMSTRONG LAB. DE MEXICO S.A.D          ,F ,Productos Antitiroideos                 ,TIAMAZOL                                , , ,7501089803337,PZA,19000101,4 ,C,0010,000.00,51181600  , H87,03598
20180307,001210401,GANGLIOSIDE 5MG TAB C20                 ,0000121.24,0000187.10,000.00,000.00,000.00,ET,ARMSTRONG LAB. DE MEXICO S.A.D          ,F ,Productos Antitiroideos                 ,TIAMAZOL                                , , ,7501089803320,PZA,19000101,4 ,C,0001,000.00,51181600  , H87,03599
20180307,001211501,GANTENA 10MG TAB C30                    ,0000387.21,0000540.00,000.00,000.00,000.00,ET,LABORATORIOS SENOSIAIN S.A. DE          ,O ,Reductores Trigliceridos y Col          ,ROSUVASTATINA                           , , ,7501314705818,PZA,19000101,4 ,C,0010,000.00,51121800  , H87,03600
20180307,001211502,GANTENA 20MG TAB C30                    ,0000580.82,0000810.00,000.00,000.00,000.00,ET,LABORATORIOS SENOSIAIN S.A. DE          ,O ,Reductores Trigliceridos y Col          ,ROSUVASTATINA                           , , ,7501314705832,PZA,19000101,4 ,C,0010,000.00,51121800  , H87,03601
20180307,001210701,GAPRIDOL 300MG CAP C15                  ,0000244.06,0000307.00,000.00,000.00,000.00,ET,PSICOFARMA  S.A.DE C.V.                 ,B ,Antiepil?pticos                         ,GABAPENTINA                             , , ,7501384541231,PZA,19000101,4 ,C,0010,001.01,51141517  , H87,03602
20180307,001210703,GAPRIDOL 300MG CAP C30                  ,0000427.72,0000538.00,000.00,000.00,000.00,ET,PSICOFARMA  S.A.DE C.V.                 ,B ,Antiepil?pticos                         ,GABAPENTINA                             , , ,7501384541507,PZA,19000101,4 ,C,0010,001.01,51141517  , H87,03603
20180307,001210702,GAPRIDOL 400MG CAP C15                  ,0000289.38,0000364.00,000.00,000.00,000.00,ET,PSICOFARMA  S.A.DE C.V.                 ,B ,Antiepil?pticos                         ,GABAPENTINA                             , , ,7501384541279,PZA,19000101,4 ,C,0010,001.01,51141517  , H87,03604
20180307,001213023,GARAMICINA 120MG AMP C5                 ,0000506.10,0000723.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610070,PZA,19000101,4 ,C,0010,000.00,51101584  , H87,03605
20180307,001213024,GARAMICINA 120MG HYPACK C1              ,0000135.10,0000193.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610636,PZA,19000101,4 ,C,0010,000.00,51101584  , H87,03606
20180307,001213016,GARAMICINA 80MG AMP C5                  ,0000534.80,0000764.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610056,PZA,19000101,4 ,C,0010,000.00,51101584  , H87,03607
20180307,001213002,GARAMICINA 80MG F A C1                  ,0000097.30,0000139.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050649513,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,03608
20180307,001213025,GARAMICINA 80MG F A C5                  ,0000459.90,0000657.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610537,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,03609
20180307,001213018,GARAMICINA 80MG HYPACK C1               ,0000147.00,0000210.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050649834,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,03610
20180307,001213020,GARAMICINA GU 160MG AMP C5              ,0000724.50,0001035.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610063,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,03611
20180307,001213017,GARAMICINA GU 160MG HYPACK C1           ,0000181.30,0000259.00,000.00,000.00,000.00,ET,LABORATORIOS SANFER  S.A. DE C          ,F ,Aminogluosidos                          ,GENTAMICINA SULFATO DE                  , , ,7501050610629,PZA,19000101,4 ,C,0010,000.00,51101500  , H87,03612
20180307,001213301,GARBICAN 75MG CAPSULAS C28              ,0000440.44,0000572.00,000.00,000.00,000.00,ET,PROMOTORA Y DISTRIBUIDORA LIOM          ,B ,Antiepil?pticos                         ,PREGABALINA                             , , ,7501299307472,PZA,19000101,4 ,C,0010,001.01,51141500  , H87,03613
20180307,001213501,GARDASIL 1 5ML 1DOSIS SYR               ,0001170.00,0002605.07,000.00,000.00,000.00,ET,MERCK SHARP & DOHME                     ,N ,Otras Vacunas                           ,NAPROXEN SODICO                         ,R, ,7501326007337,PZA,19000101,4 ,C,0010,000.00,51201649  , H87,03614
20180307,001214401,GARGAX SOL 60ML                         ,0000043.89,0000051.63,016.00,000.00,000.00,MC,GENOMMA LAB INTERNACIONAL  S.A          ,FA,Antigrip/Antitusig/Antiinf              ,BENZOCAINA                              , , , 650240028335,PZA,19000101,7 ,C,0010,000.00,51102700  , H87,03615
20180307,001215513,GARNIER MASC TELA GRANADA 32G           ,0000018.21,0000021.42,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Accesorios Limpieza Facial              ,                                        , , ,7509552806403,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03616
20180307,001215506,GARNIER SKIN CRA ACLAR 200ML            ,0000053.63,0000063.09,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913170,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03617
20180307,001215505,GARNIER SKIN CRA ACLAR 400ML            ,0000071.53,0000084.16,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913163,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03618
20180307,001215508,GARNIER SKIN CRA ANTI AR 200ML          ,0000053.63,0000063.09,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913194,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03619
20180307,001215507,GARNIER SKIN CRA ANTI AR 400ML          ,0000069.38,0000081.63,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913187,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03620
20180307,001215510,GARNIER SKIN CRA HIDRA 200ML            ,0000035.74,0000042.05,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913217,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03621
20180307,001215509,GARNIER SKIN CRA HIDRA 400ML            ,0000047.91,0000056.37,016.00,000.00,000.00,PF,FRABEL  S.A. DE C.V.                    ,NA,Cremas Faciales                         ,                                        , , ,7509552913224,PZA,19000101,8 ,C,0012,000.00,53131613  , H87,03622
20180307,001219901,GASA DIBAR 10X10 EST C100               ,0000059.90,0000068.93,016.00,000.00,000.00,MC,GRUPO DIAZ B LUNA                       ,NA,Gasas                                   ,                                        , , ,7501868900134,PZA,19000101,7 ,C,0210,000.00,42311512  , H87,03623
20180307,001219902,GASA DIBAR 7 5X5 EST C100               ,0000045.56,0000052.44,016.00,000.00,000.00,MC,GRUPO DIAZ B LUNA                       ,NA,Gasas                                   ,                                        , , ,7501868900035,PZA,19000101,7 ,C,0250,000.00,42311512  , H87,03624
20180307,001219006,GASA EST DEGASA 10X10 SOB C10           ,0000017.66,0000022.82,016.00,000.00,000.00,MC,DEGASA  S.A. DE C.V.                    ,NA,Gasas                                   ,                                        , , ,7501048613601,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03625
20180307,001219005,GASA EST DEGASA 10X10 SOB C100          ,0000154.41,0000200.60,016.00,000.00,000.00,MC,DEGASA  S.A. DE C.V.                    ,NA,Gasas                                   ,                                        , , ,7501048613700,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03626
20180307,001219008,GASA EST DEGASA 7 5X5 SOB C10           ,0000009.94,0000012.89,016.00,000.00,000.00,MC,DEGASA  S.A. DE C.V.                    ,NA,Gasas                                   ,                                        , , ,7501048613809,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03627
20180307,001219007,GASA EST DEGASA 7 5X5 SOB C100          ,0000087.94,0000114.48,016.00,000.00,000.00,MC,DEGASA  S.A. DE C.V.                    ,NA,Gasas                                   ,                                        , , ,7501048613908,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03628
20180307,001220104,GASA LEROY CH 7 5X5 SOB C10             ,0000013.40,0000017.18,016.00,000.00,000.00,MC,LABORATORIOS LEROY  S.A. DE C.          ,NA,Gasas                                   ,                                        , , , 729513103984,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03629
20180307,001220107,GASA LEROY EXH SOB CH C100              ,0000085.73,0000108.51,016.00,000.00,000.00,MC,LABORATORIOS LEROY  S.A. DE C.          ,NA,Gasas                                   ,                                        , , , 729513104004,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03630
20180307,001220106,GASA LEROY EXH SOB GDE C100             ,0000172.74,0000218.64,016.00,000.00,000.00,MC,LABORATORIOS LEROY  S.A. DE C.          ,NA,Gasas                                   ,                                        , , , 729513104011,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03631
20180307,001220105,GASA LEROY GDE 10X10 SOB C10            ,0000025.07,0000032.13,016.00,000.00,000.00,MC,LABORATORIOS LEROY  S.A. DE C.          ,NA,Gasas                                   ,                                        , , , 729513103991,PZA,19000101,7 ,C,0012,000.00,42311512  , H87,03632
20180307,001220002,GASA SIMPLE DIBAR 10X10CM C10           ,0000007.23,0000008.31,016.00,000.00,000.00,MC,GRUPO DIAZ B LUNA                       ,NA,Gasas                                   ,                                        , , ,7501868900127,PZA,19000101,7 ,C,0021,000.00,42311512  , H87,03633
20180307,001220001,GASA SIMPLE DIBAR 7 5X5CM C10           ,0000005.01,0000005.76,016.00,000.00,000.00,MC,GRUPO DIAZ B LUNA                       ,NA,Gasas                                   ,                                        , , ,7501868901032,PZA,19000101,7 ,C,0025,000.00,42311512  , H87,03634
20180307,001224410,GELAN PLUS CAJA C/FRASCO 250ML          ,0000122.85,0000185.85,000.00,000.00,000.00,OT,PRODUCTOS FARMACEUTICOS S.A. D          ,F ,Antiacidos Antiflatulentos Car          ,MAGALDRATO                              , , ,7501088505720,PZA,19000101,6 ,C,0001,000.00,51171502  , H87,03635
20180307,001224411,GELAN PLUS CJA C/4FRASCOS 40ML          ,0000087.15,0000129.15,000.00,000.00,000.00,OT,PRODUCTOS FARMACEUTICOS S.A. D          ,F ,Antiacidos Antiflatulentos Car          ,MAGALDRATO                              , , ,7501088505737,PZA,19000101,6 ,C,0004,000.00,51171502  , H87,03636
20180307,001224001,GELBECK 25MG CAP C10                    ,0000042.42,0000049.90,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antiespasmodicos + Anticoliner          ,DIFENHIDRAMINA                          , , , 650240029646,PZA,19000101,6 ,C,0001,000.00,51161620  , H87,03637
20180307,001224902,GELCLAIR GEL 15ML SOB C3                ,0000273.67,0000404.61,016.00,000.00,000.00,MC,GRUNENTHAL DE MEXICO  S.A. DE           ,FA,Estomatol?gicos                         ,                                        , , ,7502209290624,PZA,19000101,7 ,C,0010,000.00,51142149  , H87,03638
20180307,001224901,GELCLAIR GEL SOB C10                    ,0000712.60,0001053.52,016.00,000.00,000.00,MC,GRUNENTHAL DE MEXICO  S.A. DE           ,FA,Antiulcerosos                           ,AGUA                                    , , ,7502209290556,PZA,19000101,7 ,C,0005,000.00,51142148  , H87,03639
20180307,003400320,GELDAKO 10MG CAP GEL C10                ,0000020.00,0000069.00,000.00,000.00,000.00,ET,GELPHARMA  S.A. DE C.V.                 ,N ,Antitusigenos                           ,KETOROLACO                              , , ,7503002047811,PZA,19000101,4 ,C,0001,000.00,51142123  , H87,03640
20180307,001225001,GELFOAM N100 ESPONJA C1                 ,0000397.54,0000496.92,016.00,000.00,000.00,MC,PFIZER  S.A. DE C.V.                    ,HA,Agentes Curativos-Heridas               ,                                        , , , 300090342043,PZA,19000101,7 ,C,0010,000.01,51131800  , H87,03641
20180307,001227002,GELICART ACT PLVO SBRS 20G C30          ,0000788.43,0001144.50,016.00,000.00,000.00,VA,SANOFI AVENTIS WINTHROP  S.A.           ,FA,Suplementos de Prote?nas                ,COLAGENO                                , , ,7501165010819,PZA,19000101,9 ,C,0006,000.00,51191900  , H87,03642
20180307,001227001,GELICART SBR 10G C30                    ,0000656.55,0000953.06,016.00,000.00,000.00,VA,SANOFI AVENTIS WINTHROP  S.A.           ,FA,Otros Productos no Terap?utic           ,                                        , , ,7501165007956,PZA,19000101,9 ,C,0006,000.00,51191900  , H87,03643
20180307,003400552,GELMICIN CRA 40G                        ,0000019.16,0000063.00,000.00,000.00,000.00,ET,KIRU PHARMA S A                         ,N ,Corticosteroides T?picos Asoci          ,CLOTRIMAZOL                             , , , 780083141578,PZA,19000101,4 ,C,0001,000.00,51101800  , H87,03644
20180307,003401107,GELMICIN CRA 40G                        ,0000019.16,0000099.00,000.00,000.00,000.00,ET,APLICAFARMA                             ,N ,Corticosteroides T?picos Asoci          ,CLOTRIMAZOL                             , , , 780083141578,PZA,19000101,4 ,C,0001,000.00,51101800  , H87,03645
20180307,003400301,GENCATROL 100MG TAB C10                 ,0000036.84,0000225.00,000.00,000.00,000.00,ET,GENETICA LABORATORIOS S A               ,N ,Estomatol?gicos                         ,TRAMADOL  CLORHIDRATO DE                , , ,7501842900884,PZA,19000101,4 ,C,0001,000.00,51142235  , H87,03646
20180307,003400289,GENCATROL 100MG TAB C60                 ,0000093.68,0000626.37,000.00,000.00,000.00,ET,GENETICA LABORATORIOS S A               ,N ,Estomatol?gicos                         ,TRAMADOL  CLORHIDRATO DE                , , ,7501842900945,PZA,19000101,4 ,C,0001,000.00,51142235  , H87,03647
20180307,003400295,GENCATROL 50MG CAP C10                  ,0000017.89,0000108.75,000.00,000.00,000.00,ET,GENETICA LABORATORIOS S A               ,N ,Estomatol?gicos                         ,TRAMADOL  CLORHIDRATO DE                , , ,7501842901010,PZA,19000101,4 ,C,0001,000.00,51142235  , H87,03648
20180307,003400287,GENCATROL 50MG CAP C60                  ,0000055.79,0000340.00,000.00,000.00,000.00,ET,GENETICA LABORATORIOS S A               ,N ,Estomatol?gicos                         ,TRAMADOL  CLORHIDRATO DE                , , ,7501842901027,PZA,19000101,4 ,C,0001,000.00,51142235  , H87,03649
20180307,001234302,GENOPRAZOL 20MG CAP C14                 ,0000050.91,0000059.90,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antiulcerosos                           ,OMEPRAZOL                               , , , 650240003950,PZA,19000101,6 ,C,0010,000.00,51171900  , H87,03650
20180307,001234301,GENOPRAZOL 20MG CAP C7                  ,0000038.16,0000044.90,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antiulcerosos                           ,OMEPRAZOL                               , , , 650240003967,PZA,19000101,6 ,C,0010,000.00,51171900  , H87,03651
20180307,001234303,GENOPRAZOL EXCESO 20MG CAP C14          ,0000029.66,0000034.90,000.00,000.00,000.00,OT,GENOMMA LAB INTERNACIONAL  S.A          ,F ,Antiulcerosos                           ,OMEPRAZOL                               , , , 650240021138,PZA,19000101,6 ,C,0004,000.00,51171900  , H87,03652
20180307,003400802,GENTAMICINA 160MG/2ML AMP C5            ,0000045.26,0000277.50,000.00,000.00,000.00,ET,ANTIBIOTICOS DE MEXICO  SA DE           ,N ,Antiepil?pticos                         ,GENTAMICINA                             , , ,7501349026094,PZA,19000101,4 ,C,0001,000.00,51101500  , H87,03653
20180307,003400184,GENTAMICINA 160MG/2ML SOL INY           ,0000009.05,0000099.30,000.00,000.00,000.00,ET,ANTIBIOTICOS DE MEXICO  SA DE           ,N ,Antiepil?pticos                         ,GENTAMICINA                             , , ,7501349026087,PZA,19000101,4 ,C,0001,000.00,51101500  , H87,03654
20180307,003400244,GENTAMICINA 80MG/2ML SOL INY            ,0000007.58,0000058.50,000.00,000.00,000.00,ET,ANTIBIOTICOS DE MEXICO  SA DE           ,N ,Penicilinas Amplio Espectro             ,GENTAMICINA                             , , ,7501349025493,PZA,19000101,4 ,C,0001,000.00,51101500  , H87,03655
20180307,003400355,GENTAMICINA 80MG/2ML SOL INY            ,0000008.53,0000059.00,000.00,000.00,000.00,ET,LABORATORIOS PISA SA                    ,N ,Aminogluosidos                          ,GENTAMICINA                             , , ,7501125155413,PZA,19000101,4 ,C,0272,000.00,51101500  , H87,03656
20180307,003400113,GENTAZAF-Z 160MG/2ML SOL INY            ,0000011.37,0000094.00,000.00,000.00,000.00,ET,BTK FARMA S A DE C V                    ,N ,Cefalosporinas                          ,GENTAMICINA                             , , ,7501620329531,PZA,19000101,4 ,C,0001,000.00,51101584  , H87,03657
20180307,001248902,GENTEAL GEL 10ML                        ,0000487.02,0000605.00,016.00,000.00,000.00,MC,NOVARTIS FARMACEUTICA  S.A DE           ,BA,Lagri Artif /Lubricantes Ocula          ,                                        , , ,7501094913939,PZA,19000101,7 ,C,0010,001.01,51241120  , H87,03658
20180307,001248901,GENTEAL GTS 10ML                        ,0000379.16,0000471.00,016.00,000.00,000.00,MC,NOVARTIS FARMACEUTICA  S.A DE           ,BA,Lagri Artif /Lubricantes Ocula          ,                                        , , ,7501094913243,PZA,19000101,7 ,C,0010,001.01,51241120  , H87,03659
20180307,001242003,GENTIL AD CPR C10                       ,0000026.16,0000036.50,000.00,000.00,000.00,OT,LABORATORIOS SENOSIAIN S.A. DE          ,O ,Antigripales Excl  Antiinfecci          ,PARACETAMOL                             , , ,7501314707638,PZA,19000101,6 ,C,0010,000.00,51161800  , H87,03660
20180307,001243002,GENTILITO CPR C10                       ,0000029.39,0000041.00,000.00,000.00,000.00,OT,LABORATORIOS SENOSIAIN S.A. DE          ,O ,Antigripales Excl  Antiinfecci          ,PARACETAMOL                             , , ,7501314707645,PZA,19000101,6 ,C,0010,000.00,51161800  , H87,03661
20180307,001244001,GEODON 40MG CAP C14                     ,0001263.87,0001579.83,000.00,000.00,000.00,ET,PFIZER  S.A. DE C.V.                    ,H ,Neurol?pticos                           ,ZIPRASIDONA CLORHIDRATO DE              , , ,7501287669704,PZA,19000101,4 ,C,0001,000.01,51141543  , H87,03662
